update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1157550735,Sometimes closing braces are not highlighted in Eclipse,1157592141,[navigation] Sometimes braces matching not working in Eclipse,156426,,,,,,,,
1157600644,Reference search unusable in some situtions,1157616269,[search] Reference search unusable in some situations,156491,,,,,,,,
1151492215,Invalid compilation errors regarding Enum intializers,1157699286,[1.5][compiler] Invalid compilation errors regarding Enum intializers,149042,,,,,,,,
1155602106,Compiler fails to consider bridge method with -source 1.4,1157699412,[1.5][compiler] Compiler fails to consider bridge method with -source 1.4,153874,,,,,,,,
1146027400,Need a way to mark a classpath variable as deprecated,1157708434,[model][classpath] Need a way to mark a classpath variable as deprecated,138599,,,,,,,,
1157453755,Allow classpath variable to be marked as non modifiable,1157708731,[model][classpath] Allow classpath variable to be marked as non modifiable,156226,,,,,,,,
1157724357,Eclipse compiler fails to report errors in Generic Types that Sun JDK 1.5.0_07 reports as errors.,1157724775,[1.5] [compiler] Eclipse compiler fails to report errors in Generic Types that Sun JDK 1.5.0_07 reports as errors.,156765,,,,,,,,
1153837942,unverifiable bytecode created with cvs head compiler,1157938169,[compiler] unverifiable bytecode created with cvs head compiler,151756,,,,,,,,
1157907328,Externalizes strings dialog has wrong buttons enabled,1157940939,[nls tooling] Externalizes strings dialog has wrong buttons enabled,156822,,,,,,,,
1147813266,Classpath containers and variable entries,1157942240,[model][classpath] Classpath containers and variable entries,142135,,,,,,,,
1157712045,NPE from JUnit3TestReference constructor,1157946917,[JUnit] NPE from JUnit3TestReference constructor,156730,,,,,,,,
1157970663,Compilation difference between javac and jdt,1157972552,[1.5] [compiler] Compilation difference between javac and jdt,156891,,,,,,,,
1158059172,Content Assist introduces compile error,1158061332,[assist] Content Assist introduces compile error,157069,1186364421,Imports computer introduces wrong import ==> compile error,1186992608,[content assist] Imports computer introduces wrong import ==> compile error,,,,
1158125553,[compiler] Improve compiler null reference analysis,1158125638,[compiler][null] Improve compiler null reference analysis,157154,,,,,,,,
1158141489,Avoid using non-API types from LTK in refactoring,1158141653,[refactoring] Avoid using non-API types from LTK in refactoring,157187,1173777242,[refactoring] actions related to refactoring scripts should be API,,,,,,
1158171027,VerifyError with StackMap frames when no local variable attributes are generated,1158171118,[1.6] [compiler] VerifyError with StackMap frames when no local variable attributes are generated,157247,,,,,,,,
1158239071,VerifyError when unused local is assigned and unused locals are optimized out,1158248416,[compiler] VerifyError when unused local is assigned and unused locals are optimized out,157379,,,,,,,,
1158241645,assertionStatus is not set properly for nested types,1158248430,[1.4][compiler] assertionStatus is not set properly for nested types,157389,,,,,,,,
1158305224,'Rename in File' in derived CU edits file before asking,1158306316,'Rename in File' in does not perform the required checks,157466,1158740346,[quick fix] 'Rename in File' in does not perform the required checks,,,,,,
1158310947,Internal error in refactoring history,1158311546,[refactoring scripts] Internal error in refactoring history,157479,,,,,,,,
1158382452,non NLSed strings,1158382704,non-NLSed strings from new lightweight rename refactoring work,157565,,,,,,,,
1158311272,Cleanup removes test in if(),1158548512,[clean up] Add paranoical parantheses does mess up expressions,157480,,,,,,,,
1158348890,Finer granularity on access restrictions,1158551608,[classpath] Finer granularity on access restrictions,157549,,,,,,,,
1158341821,organize imports does not work in package-info.java,1158555818,[organize imports] organize imports does not work in package-info.java,157541,,,,,,,,
1158568461,PackageExplorer triggers ProblemView too early (during startup),1158576678,First opening of PackageExplorer takes long (during startup),157639,1158834040,[package explorer] First opening of PackageExplorer takes long (during startup),,,,,,
1158648903,navigation and selection shortcuts don't work in class file editor without source,1158649130,[misc] navigation and selection shortcuts don't work in class file editor without source,157796,1158651839,[misc] Support 'Text Editing' navigation and selection commands in class file editor without source,1158658362,[misc] 'Text Editing' navigation and selection commands block widget shortcuts of class file editor without source,,,,
1158652050,Search View should not set filter polymorphic filter by default,1158652106,Search View should not set filter polymorphic by default,157812,1158652176,Search View should not set polymorphic filter by default,1158652811,[search] Java search result view should not enable polymorphic filter by default,,,,
1158646236,Error in generation of equals and hashcode methods,1158657573,[hashcode/equals] Error in generation of equals and hashcode methods,157789,,,,,,,,
1158647399,ANY project properties contain the 'Refactoring History' page,1158657617,[refactoring scripts] ANY project properties contain the 'Refactoring History' page,157794,,,,,,,,
1157629141,QuickFix: Generate SerialVersionUID generates 0L,1158660167,[quick fix] Generate SerialVersionUID generates 0L,156563,,,,,,,,
1158661069,Clean Up pref: both serial option radio buttons checked,1158663810,[clean up] both serial option radio buttons checked,157860,,,,,,,,
1157363535,"QuickFix ""Push negation down"" does not work correctly",1158739806,"[quick assist] QuickFix ""Push negation down"" does not work correctly",156117,,,,,,,,
1157777796,[Logical Model integration] JDT Actions should check for registered ModelProvider and invoke validateChange,1158742345,[refactoring] JDT Actions should check for registered ModelProvider and invoke validateChange,156797,,,,,,,,
1158754782,ArrayIndexOutOfBoundsException when rewriting,1158805699,[ast rewrite] ArrayIndexOutOfBoundsException when rewriting,158039,,,,,,,,
1158740671,ProblemReferenceBinding missing a closestMatch,1158806712,[compiler] ProblemReferenceBinding missing a closestMatch,157996,,,,,,,,
1158755544,Clean up requires two passes to add 'final',1158834421,[clean up] Clean up requires two passes to add 'final',158041,,,,,,,,
1158751152,"""Refactor->Convert Anonymous Class To Nested"" does not like varargs constructor",1158834743,[convert anonymous] does not like varargs constructor,158028,,,,,,,,
1158900351,Indent line doesn't indent the same as indent all or pressing return,1158909455,[typing] Indent line doesn't indent the same as indent all or pressing return,158281,,,,,,,,
1158912567,add test case for inner class completion,1158912697,[content assist] add test case for inner class completion,158308,,,,,,,,
1159146882,SearchEngine.searchAllTypeNames should spec that null is valid for package,1159152188,[search] SearchEngine.searchAllTypeNames should spec that null is valid for package,158506,,,,,,,,
1159152191,javac reports error messages where Eclipse compiles fine,1159157249,javac reports error messages where Eclipse compiles fine -- cannot be applied to,158519,1159158103,[1.5][compiler] javac reports error messages where Eclipse compiles fine -- cannot be applied to,,,,,,
1152867881,compiler does not find correct (parameterized) version of overloaded method,1159157768,[1.5][compiler] compiler does not find correct (parameterized) version of overloaded method,150655,,,,,,,,
1153848625,compiler allows assignment to final field in constructor other than through 'this',1159157874,[compiler] compiler allows assignment to final field in constructor other than through 'this',151787,,,,,,,,
1155696571,"Strange compiler warning ""A generic array of ... is created for a varargs parameter""",1159157876,"[1.5][compiler] Strange compiler warning ""A generic array of ... is created for a varargs parameter""",154029,,,,,,,,
1158932589,Poor performance in FormatAllAction.runOnMultiple with single file.,1159157878,[actions] Poor performance in FormatAllAction.runOnMultiple with single file.,158375,,,,,,,,
1156289915,Internal compiler error while parsing/formatting,1159157915,[compiler] Internal compiler error while parsing/formatting,154811,,,,,,,,
1159156994,"javac reports errors, Eclipse not -- incompatible types",1159158292,"[1.5][compiler] javac reports errors, Eclipse not -- incompatible types",158531,,,,,,,,
1158578828,Internal error in class wizard,1159159403,IMethodBinding.getJavaElement returns non-existing handle,157657,1159179774,[model] IMethodBinding.getJavaElement returns non-existing handle,,,,,,
1159155374,NPE in JavaSearchScope.addEnclosingProjectOrJar(..),1159160919,[search] NPE in JavaSearchScope.addEnclosingProjectOrJar(..),158526,,,,,,,,
1158736583,[1.5] Cannot search references of implicit enum method values(),1159179514,[1.5][select] Cannot search references of implicit enum method values(),157983,,,,,,,,
1156324599,Hierarchy View - Focus on Package only shows classes with missing superclasses,1159179926,[hierarchy] Focus on Package only shows classes with missing superclasses,154865,,,,,,,,
1156387360,Missing exception types / wrong signature?,1159180029,[model] Missing exception types / wrong signature?,155003,,,,,,,,
1152005454,bindings for duplicate local variables share same key,1159180185,[model] bindings for duplicate local variables share same key,149590,,,,,,,,
1141032064,[compiler][null] redundant check involving double protection,1159250928,[compiler][null][recode] redundant check involving double protection,129581,,,,,,,,
1158812794,Java search result view does not update annotation when filters change,1159265975,[search] Java search result view does not update annotation when filters change,158124,,,,,,,,
