update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1193728387,normal,,,207959,,,,
1193738174,normal,,,208010,,,,
1193738407,normal,,,208013,,,,
1193741455,normal,,,208030,,,,
1193782235,minor,,,208173,,,,
1193824111,normal,,,208234,,,,
1193828002,normal,,,208260,,,,
1193828608,normal,,,208263,,,,
1193898572,normal,,,208383,,,,
1193899191,trivial,,,208386,,,,
1193911856,normal,,,208436,,,,
1193912985,normal,,,208442,,,,
1193918102,critical,,,208451,,,,
1193937109,major,,,208490,,,,
1193982938,normal,,,208541,,,,
1193994568,normal,,,208560,,,,
1194013013,normal,,,208608,,,,
1194246946,major,,,208756,,,,
1194272075,normal,,,208807,,,,
1194327946,normal,,,208873,,,,
1194341816,normal,,,208903,,,,
1194356863,major,,,208936,,,,
1194366520,critical,,,208960,,,,
1194410038,normal,,,208995,,,,
1194411143,major,,,208997,,,,
1194425009,normal,,,209031,,,,
1194433114,major,,,209054,,,,
1194439721,normal,,,209071,,,,
1194494331,normal,,,209148,,,,
1194494389,normal,,,209149,,,,
1194494569,normal,,,209150,,,,
1194495186,normal,,,209152,,,,
1194495854,normal,,,209153,,,,
1194521960,normal,,,209222,,,,
1194548094,normal,,,209286,,,,
1194581155,normal,,,209319,,,,
1194591032,normal,,,209326,,,,
1194751186,normal,,,209425,,,,
1194784423,normal,,,209429,,,,
1194845921,normal,,,209475,,,,
1194847987,normal,,,209479,,,,
1194935471,normal,,,209623,,,,
1194945192,normal,,,209639,,,,
1194945664,normal,,,209642,,,,
1194945863,minor,,,209643,,,,
1194948798,normal,,,209655,,,,
1194950221,normal,,,209661,,,,
1194956530,normal,,,209679,,,,
1194960844,normal,,,209689,,,,
1195020956,normal,,,209778,,,,
1195021199,normal,,,209779,,,,
1195033096,normal,,,209823,,,,
1195033467,normal,,,209824,,,,
1195112710,normal,,,209936,,,,
1195118983,critical,,,209961,,,,
1195124358,normal,,,209993,,,,
1195152464,normal,,,210046,,,,
1195160500,major,,,210052,,,,
1195185293,major,,,210070,,,,
1195196540,normal,,,210094,,,,
1195217905,normal,,,210130,,,,
1195228935,minor,,,210155,,,,
1195391840,normal,,,210213,,,,
1195433906,normal,,,210230,,,,
1195470431,normal,,,210273,,,,
1195490704,critical,,,210310,,,,
1195525560,normal,,,210353,,,,
1195544745,normal,,,210385,,,,
1195551596,normal,,,210404,,,,
1195557673,normal,,,210419,,,,
1195558727,normal,,,210422,,,,
1195560101,normal,,,210425,,,,
1195561277,normal,,,210432,,,,
1195598459,normal,,,210486,,,,
1195610232,normal,,,210498,,,,
1195619840,normal,,,210518,,,,
1195625040,normal,,,210521,,,,
1195640865,minor,,,210543,,,,
1195648456,normal,,,210565,,,,
1195649609,normal,,,210567,,,,
1195707788,normal,,,210638,,,,
1195726806,major,,,210681,,,,
1195730110,normal,,,210689,,,,
1195732638,normal,,,210691,,,,
1195790436,normal,,,210732,,,,
1195795209,normal,,,210746,,,,
1195998120,normal,,,210866,,,,
1196063038,normal,,,210922,,,,
1196146158,normal,,,211054,,,,
1196220932,normal,,,211180,,,,
1196244115,minor,,,211256,,,,
1196252204,normal,,,211290,,,,
1196272463,normal,,,211354,,,,
1196339622,normal,,,211485,,,,
1196405522,normal,,,211588,,,,
1196419843,major,,,211609,,,,
1196600013,normal,,,211686,,,,
1196639507,major,,,211718,,,,
1196673713,normal,,,211762,,,,
1196677690,normal,,,211779,,,,
1196678335,normal,,,211781,,,,
1196690288,normal,,,211805,,,,
1196741891,normal,,,211857,,,,
1196751120,normal,,,211872,,,,
1196758147,normal,,,211881,,,,
1196762619,normal,,,211888,,,,
1196767337,major,,,211897,,,,
1196818624,normal,,,211960,,,,
1196819380,critical,,,211962,,,,
1196847309,normal,,,212013,,,,
1196853903,normal,,,212034,,,,
1196859814,major,,,212053,,,,
1196865599,normal,,,212065,,,,
1196882014,normal,,,212096,,,,
1196886017,normal,,,212100,,,,
1196920655,normal,,,212137,,,,
1196928468,normal,,,212147,,,,
1196935296,minor,,,212153,,,,
1196936099,normal,,,212154,,,,
1196945119,normal,,,212175,,,,
1196973184,major,,,212224,,,,
1196981737,normal,,,212234,,,,
1197025765,minor,,,212283,,,,
1197087880,normal,,,212322,,,,
1197286089,normal,,,212434,,,,
1197352436,normal,,,212530,,,,
1197368988,normal,,,212599,,,,
1197418407,normal,,,212713,,,,
1197489014,normal,,,212834,,,,
1197520929,major,,,212857,,,,
1197549458,trivial,,,212912,,,,
1197624947,major,,,213031,,,,
1197670567,critical,,,213080,,,,
1197918901,normal,,,213249,,,,
1197947825,major,,,213283,,,,
1197947982,major,,,213284,,,,
1198034377,normal,,,213427,,,,
1198069077,normal,,,213509,,,,
1198074791,normal,,,213527,,,,
1198129850,normal,,,213570,,,,
1198218473,normal,,,213692,,,,
1198232240,normal,,,213703,,,,
1198241151,major,,,213723,,,,
1198665563,major,,,213890,,,,
1198866876,normal,,,214002,,,,
1199310498,minor,,,214191,,,,
1199352750,minor,,,214237,,,,
1199378958,critical,,,214284,,,,
1199662822,critical,,,214450,,,,
1199726618,normal,,,214558,,,,
1199793851,normal,,,214647,,,,
1199852848,normal,,,214731,,,,
1199865190,normal,,,214743,,,,
1199973347,normal,,,214948,,,,
1199984956,normal,,,214972,,,,
1199998905,critical,,,214981,,,,
1200040099,normal,,,215019,,,,
1200074398,normal,,,215098,,,,
1200190518,normal,,,215137,,,,
1200285184,normal,,,215186,,,,
1200286510,normal,,,215193,,,,
1200289137,normal,,,215196,,,,
1200367572,critical,,,215316,,,,
1200368996,major,,,215320,,,,
1200375805,normal,,,215331,,,,
1200379510,minor,,,215333,,,,
1200559085,normal,,,215652,,,,
1200569238,normal,,,215681,,,,
1200625573,minor,,,215759,,,,
1200645967,critical,,,215804,,,,
1200660634,normal,,,215841,,,,
1200662524,major,,,215843,,,,
1200667785,normal,,,215858,,,,
1200896434,normal,,,215975,,,,
1200897255,normal,,,215976,,,,
1200914181,normal,,,216013,,,,
1200973836,normal,,,216100,,,,
1200982114,normal,,,216128,,,,
1201009423,normal,,,216180,,,,
1201081105,normal,,,216291,,,,
1201160260,major,,,216430,,,,
1201165005,normal,,,216446,,,,
1201238269,normal,,,216565,,,,
1201240811,normal,,,216569,,,,
1201241134,normal,,,216570,,,,
1201241306,normal,,,216571,,,,
1201256839,normal,,,216608,,,,
1201366392,normal,,,216683,,,,
1201378254,normal,,,216686,,,,
1201390221,normal,,,216692,,,,
1201437188,normal,,,216705,,,,
1201503478,normal,,,216747,,,,
1201510574,normal,,,216772,,,,
1201531492,normal,,,216817,,,,
1201576792,normal,,,216875,,,,
1201587808,normal,,,216894,,,,
1201588120,normal,,,216895,,,,
1201590144,major,,,216897,,,,
1201602709,normal,,,216930,,,,
1201605340,normal,,,216940,,,,
1201665133,normal,,,217059,,,,
1201673352,normal,,,217078,,,,
1201687478,normal,,,217108,,,,
1201774689,normal,,,217287,,,,
1201778565,normal,,,217299,,,,
1201855035,normal,,,217443,,,,
1201877920,normal,,,217513,,,,
1202181103,normal,,,217793,,,,
1202206616,normal,,,217853,,,,
1202221153,normal,,,217907,,,,
1202284049,normal,,,217995,,,,
1202304938,normal,,,218064,,,,
1202491374,normal,,,218397,,,,
1202717372,normal,,,218500,,,,
1202757411,normal,,,218583,,,,
1202785610,normal,,,218603,,,,
1202786295,normal,,,218605,,,,
1202821630,normal,,,218677,,,,
1202894202,normal,,,218797,,,,
1202902306,normal,,,218824,,,,
1202960829,major,,,218926,,,,
1203045051,trivial,,,219064,,,,
1203065300,normal,,,219099,,,,
1203163244,normal,,,219235,,,,
1203168605,normal,,,219237,,,,
1203172656,normal,,,219239,,,,
1203307158,minor,,,219296,,,,
1203418812,normal,,,219461,,,,
1203482555,normal,,,219573,,,,
1203506003,major,,,219625,,,,
1203591043,normal,,,219820,,,,
1203602464,normal,,,219855,,,,
1203660658,normal,,,219937,,,,
1203694434,major,,,220039,,,,
1203866100,normal,,,220111,,,,
1203916571,normal,,,220171,,,,
1203934898,normal,,,220222,,,,
1203941236,minor,,,220242,,,,
1203970816,normal,,,220311,,,,
1204008486,normal,,,220361,,,,
1204036705,critical,,,220453,,,,
1204082190,normal,,,220519,,,,
1204095666,normal,,,220542,,,,
1204101401,normal,,,220556,,,,
1204103216,normal,,,220565,,,,
1204104289,normal,,,220577,,,,
1204198712,normal,,,220788,,,,
1204205536,normal,,,220811,,,,
1204274423,normal,,,220940,,,,
1204281836,normal,,,220967,,,,
1204450951,normal,,,221065,,,,
1204515795,normal,,,221110,,,,
1204535464,normal,,,221151,,,,
1204553687,normal,,,221215,,,,
1204577253,normal,,,221253,,,,
1204587437,minor,,,221266,,,,
1204590623,normal,,,221267,,,,
1204712838,normal,,,221539,,,,
1204773646,normal,,,221637,,,,
1204811129,normal,,,221723,,,,
1204822748,critical,,,221769,,,,
1204846028,normal,,,221785,,,,
1204873083,normal,,,221840,,,,
1204877536,normal,,,221848,,,,
1204897642,normal,,,221904,,,,
1205012053,normal,,,221974,,,,
1205149266,normal,,,222080,,,,
1205206342,major,,,222182,,,,
1205208887,normal,,,222188,,,,
1205217137,normal,,,222213,,,,
1205241317,normal,,,222284,,,,
1205256750,major,,,222326,,,,
1205308379,normal,,,222399,,,,
1205328599,normal,,,222458,,,,
1205337423,normal,,,222478,,,,
1205382255,normal,,,222532,,,,
1205383815,normal,,,222534,,,,
1205423026,normal,,,222665,,,,
1205472649,normal,,,222724,,,,
1205477672,normal,,,222735,,,,
1205675213,normal,,,222900,,,,
1205730025,normal,,,222933,,,,
1205853125,normal,,,223124,,,,
1205859169,normal,,,223135,,,,
1205865282,normal,,,223150,,,,
1205930092,normal,,,223225,,,,
1205992636,blocker,,,223334,,,,
1206008022,minor,,,223360,,,,
1206075980,normal,,,223479,,,,
1206083264,normal,,,223488,,,,
1206085455,normal,,,223490,,,,
1206090772,normal,,,223495,,,,
1206438322,normal,,,223838,,,,
1206446298,normal,,,223899,,,,
1206462628,critical,,,223986,,,,
1206603751,normal,,,224351,,,,
1206684923,major,,,224564,,,,
1206699519,normal,,,224645,,,,
1206712856,normal,,,224715,,,,
1206935745,major,,,224855,,,,
1206980937,normal,,,225010,,,,
1207115164,normal,,,225310,,,,
1207124676,normal,,,225339,,,,
1207130777,normal,,,225371,,,,
1207196144,major,,,225518,,,,
1207210793,normal,,,225563,,,,
1207212803,normal,,,225577,,,,
1207294083,normal,,,225737,,,,
1207295892,normal,,,225744,,,,
1207548518,normal,,,225952,,,,
1207643472,normal,,,226134,,,,
1207647263,normal,,,226145,,,,
1207714883,normal,,,226259,,,,
1207735828,normal,,,226313,,,,
1207749648,normal,,,226357,,,,
1207817249,normal,,,226535,,,,
1207890161,normal,,,226660,,,,
1207891642,major,,,226662,,,,
1207895091,normal,,,226669,,,,
1207896764,major,,,226673,,,,
1207915173,normal,,,226733,,,,
1207915464,normal,,,226735,,,,
1207973376,normal,,,226799,,,,
1208106424,normal,,,226849,,,,
1208144456,normal,,,226890,,,,
1208155765,normal,,,226918,,,,
1208189256,normal,,,227043,,,,
1208258032,critical,,,227185,,,,
1208401197,normal,,,227502,,,,
1208410085,normal,,,227527,,,,
1208411203,normal,,,227530,,,,
1208411555,normal,,,227531,,,,
1208416851,normal,,,227543,,,,
1208417198,normal,,,227546,,,,
1208431615,normal,,,227606,,,,
1208502523,major,,,227761,,,,
1208503515,normal,,,227765,,,,
1208520249,normal,,,227813,,,,
1208524888,normal,,,227822,,,,
1208535155,normal,,,227855,,,,
1208713053,normal,,,227930,,,,
1208731664,normal,,,227941,,,,
1208754683,normal,,,227986,,,,
1208790840,critical,,,228109,,,,
1208848145,minor,,,228193,,,,
1208879573,normal,,,228291,,,,
1208927540,minor,,,228375,,,,
1208964252,normal,,,228528,,,,
1209009675,normal,,,228639,,,,
1209014396,normal,,,228648,,,,
1209015151,normal,,,228651,,,,
1209015327,normal,,,228652,,,,
1209024530,normal,,,228676,,,,
1209076383,normal,,,228816,,,,
1209076438,normal,,,228817,,,,
1209093505,normal,,,228845,,,,
1209097148,normal,,,228852,,,,
1209375308,normal,,,229092,,,,
1209376488,normal,,,229103,,,,
1209377321,normal,,,229107,,,,
1209377566,normal,,,229108,,,,
1209383558,normal,,,229128,,,,
1209454608,normal,,,229304,,,,
1209457317,normal,,,229326,,,,
1209463036,normal,,,229373,,,,
1209469758,normal,,,229414,,,,
1209481182,normal,,,229480,,,,
1209499760,normal,,,229526,,,,
1209522686,normal,,,229569,,,,
1209533854,critical,,,229595,,,,
1209541229,normal,,,229615,,,,
1209545037,normal,,,229636,,,,
1209555324,normal,,,229682,,,,
1209555728,normal,,,229683,,,,
1209666242,normal,,,229909,,,,
1209699719,normal,,,229927,,,,
1209701090,normal,,,229928,,,,
1209704972,normal,,,229932,,,,
1209715351,major,,,229951,,,,
1209715724,major,,,229954,,,,
1209718419,normal,,,229968,,,,
1209735911,normal,,,230026,,,,
1209782495,major,,,230063,,,,
1209794620,normal,,,230070,,,,
1209957905,normal,,,230166,,,,
1209966177,normal,,,230184,,,,
1209980509,normal,,,230230,,,,
1210020317,critical,,,230324,,,,
1210049441,normal,,,230364,,,,
1210079783,normal,,,230466,,,,
1210125118,normal,,,230830,,,,
1210135508,normal,,,230864,,,,
1210145596,normal,,,230885,,,,
1210211329,normal,,,231053,,,,
1210213038,normal,,,231060,,,,
1210220986,major,,,231094,,,,
1210233016,normal,,,231130,,,,
1210298547,normal,,,231260,,,,
1210299644,normal,,,231262,,,,
1210317242,normal,,,231293,,,,
1210318977,normal,,,231297,,,,
1210342017,normal,,,231367,,,,
1210563693,normal,,,231512,,,,
1210582724,normal,,,231579,,,,
1210594321,critical,,,231622,,,,
1210625268,normal,,,231709,,,,
1210644581,normal,,,231747,,,,
1210663319,normal,,,231796,,,,
1210676300,normal,,,231861,,,,
1210723872,normal,,,232008,,,,
1210738100,normal,,,232037,,,,
1210741147,normal,,,232045,,,,
1210746404,normal,,,232054,,,,
1210748691,normal,,,232062,,,,
1210773040,normal,,,232174,,,,
1210778459,major,,,232190,,,,
1210831455,normal,,,232285,,,,
1210854827,normal,,,232380,,,,
1210911667,normal,,,232466,,,,
1210916025,normal,,,232478,,,,
1210919809,normal,,,232487,,,,
1210920420,normal,,,232488,,,,
1210940855,normal,,,232558,,,,
1210941714,normal,,,232565,,,,
1210986159,blocker,,,232641,,,,
1211168275,normal,,,232744,,,,
1211174574,normal,,,232768,,,,
1211185939,normal,,,232803,,,,
1211187649,major,,,232814,,,,
1211188081,normal,,,232816,,,,
1211264644,normal,,,232944,,,,
1211280143,normal,,,233011,,,,
1211344724,minor,,,233187,,,,
1211356866,major,,,233224,,,,
1211357360,normal,,,233228,,,,
1211362431,normal,,,233259,,,,
1211365397,major,,,233270,,,,
1211386522,normal,,,233356,,,,
1211389049,normal,,,233359,,,,
1211416222,normal,,,233387,,,,
1211466465,normal,,,233568,,,,
1211508807,normal,,,233625,,,,
1211533129,normal,,,233686,,,,
1211600277,normal,,,233800,,,,
1211751817,critical,,,233887,,,,
1211777550,normal,,,233938,,,,
1211810595,normal,,,234020,,,,
1211863459,normal,,,234120,,,,
1211866449,normal,,,234126,,,,
1211874343,normal,,,234152,,,,
1211879049,normal,,,234172,,,,
1211886355,normal,,,234193,,,,
1211886479,normal,,,234194,,,,
1211950979,normal,,,234336,,,,
1211968104,normal,,,234401,,,,
1212027100,normal,,,234549,,,,
1212038368,normal,,,234583,,,,
1212044031,normal,,,234609,,,,
1212046170,normal,,,234619,,,,
1212123393,normal,,,234815,,,,
1212132150,normal,,,234848,,,,
1212385870,critical,,,235107,,,,
1212404108,normal,,,235182,,,,
1212434026,normal,,,235253,,,,
1212452087,minor,,,235272,,,,
1212465504,minor,,,235294,,,,
1212465848,minor,,,235295,,,,
1212485802,normal,,,235369,,,,
1212486014,normal,,,235370,,,,
1212503525,normal,,,235460,,,,
1212504512,normal,,,235464,,,,
1212544651,normal,,,235546,,,,
1212548709,normal,,,235555,,,,
1212580007,normal,,,235658,,,,
1212634348,normal,,,235774,,,,
1212634579,normal,,,235775,,,,
1212635840,normal,,,235778,,,,
1212636701,normal,,,235781,,,,
1212637020,normal,,,235783,,,,
1212643544,blocker,,,235799,,,,
1212655871,normal,,,235837,,,,
1212665220,normal,,,235882,,,,
1212674891,normal,,,235921,,,,
1212676223,blocker,,,235924,,,,
1212730335,normal,,,236019,,,,
1212751721,normal,,,236096,,,,
1212788294,normal,,,236164,,,,
1212923801,minor,,,236193,,,,
1212988022,major,,,236230,,,,
1212998206,normal,,,236242,,,,
1213002638,normal,,,236252,,,,
1213003065,major,,,236255,,,,
1213019928,normal,,,236306,,,,
1213036610,major,,,236336,,,,
1213073222,normal,,,236406,,,,
1213087555,normal,,,236445,,,,
1213094979,critical,,,236465,,,,
1213112404,normal,,,236520,,,,
1213160175,normal,,,236599,,,,
1213179479,major,,,236672,,,,
1213188346,normal,,,236707,,,,
1213240579,normal,,,236814,,,,
1213240927,normal,,,236818,,,,
1213284555,critical,,,236982,,,,
1213329217,normal,,,237038,,,,
1213333779,normal,,,237051,,,,
1213347726,normal,,,237094,,,,
1213357122,normal,,,237123,,,,
1213371035,normal,,,237166,,,,
1213456081,normal,,,237199,,,,
1213585272,major,,,237241,,,,
1213653037,normal,,,237418,,,,
1213670447,normal,,,237436,,,,
1213681005,normal,,,237453,,,,
1213689687,major,,,237469,,,,
1213754240,major,,,237592,,,,
1213784621,normal,,,237656,,,,
1213791328,normal,,,237676,,,,
1213837366,normal,,,237742,,,,
1213851837,normal,,,237767,,,,
1213854582,major,,,237772,,,,
1213932872,normal,,,237895,,,,
1213939525,major,,,237912,,,,
1213949854,major,,,237931,,,,
1213950968,normal,,,237937,,,,
1213988779,normal,,,238014,,,,
1214000570,normal,,,238017,,,,
1214031262,normal,,,238020,,,,
1214194864,normal,,,238090,,,,
1214229723,major,,,238166,,,,
1214271607,normal,,,238210,,,,
1214303774,normal,,,238282,,,,
1214357285,normal,,,238380,,,,
1214357665,normal,,,238381,,,,
1214395486,critical,,,238448,,,,
1214404646,critical,,,238484,,,,
1214448865,normal,,,238534,,,,
1214450646,normal,,,238538,,,,
1214453543,minor,,,238547,,,,
1214466070,major,,,238590,,,,
1214560697,normal,,,238817,,,,
1214579486,normal,,,238853,,,,
1214669521,normal,,,238895,,,,
1214757839,normal,,,238920,,,,
1214767985,critical,,,238923,,,,
1214793773,major,,,238943,,,,
1214886772,trivial,,,239096,,,,
1214898525,normal,,,239117,,,,
1214901372,normal,,,239130,,,,
1214928280,normal,,,239169,,,,
1214963113,normal,,,239198,,,,
1214967059,normal,,,239203,,,,
1214977296,normal,,,239225,,,,
1214978918,critical,,,239229,,,,
1214984621,normal,,,239239,,,,
1214996817,major,,,239273,,,,
1215002276,normal,,,239305,,,,
1215071071,normal,,,239439,,,,
1215147139,major,,,239594,,,,
1215153499,normal,,,239605,,,,
1215153803,normal,,,239607,,,,
1215340119,normal,,,239719,,,,
1215362991,major,,,239739,,,,
1215392230,major,,,239758,,,,
1215408241,normal,,,239783,,,,
1215429824,minor,,,239833,,,,
1215488177,normal,,,239941,,,,
1215517504,normal,,,240034,,,,
1215599571,trivial,,,240206,,,,
1215606490,normal,,,240214,,,,
1215648293,normal,,,240272,,,,
1215681316,normal,,,240349,,,,
1215776154,major,,,240519,,,,
1216025715,normal,,,240686,,,,
1216093214,normal,,,240790,,,,
1216099958,normal,,,240807,,,,
1216103354,normal,,,240815,,,,
1216123402,normal,,,240934,,,,
1216195999,normal,,,241095,,,,
1216270915,normal,,,241225,,,,
1216326549,normal,,,241345,,,,
1216368124,normal,,,241399,,,,
1216391891,major,,,241438,,,,
1216474042,normal,,,241465,,,,
1216601088,normal,,,241493,,,,
1216607671,major,,,241502,,,,
1216632048,trivial,,,241549,,,,
